,Game_ID,Session_ID,LineUp_ID,Game_Status_ID,Min,Lineup_Score,Oppo_Score,Oppo_FGA,Oppo_FGM,Oppo_FGm,Oppo_Two_FGA,Oppo_Two_FGM,Oppo_Two_FGm,Oppo_Three_FGA,Oppo_Three_FGM,Oppo_Three_FGm,Oppo_DefReb,Oppo_OffReb,Oppo_TtlReb,Oppo_FTA,Oppo_FTm,Oppo_FTM,Oppo_Ast,Oppo_Stl,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
695,11,1,8,2,0.36666666700000006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,11,1,8,2,0.36666666700000006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,11,1,8,2,0.36666666700000006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,11,1,8,2,0.36666666700000006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,11,1,8,2,0.36666666700000006,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,11,1,9,2,0.6,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Malik Howze,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
701,11,1,9,2,0.6,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,11,1,9,2,0.6,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,11,1,9,2,0.6,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
704,11,1,9,2,0.6,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,11,1,10,2,1.8166666669999998,2,2,3,1,2,3,1,2,0,0,0,0,1,1,1,1,0,1,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
706,11,1,10,2,1.8166666669999998,2,2,3,1,2,3,1,2,0,0,0,0,1,1,1,1,0,1,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
707,11,1,10,2,1.8166666669999998,2,2,3,1,2,3,1,2,0,0,0,0,1,1,1,1,0,1,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,11,1,10,2,1.8166666669999998,2,2,3,1,2,3,1,2,0,0,0,0,1,1,1,1,0,1,0,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,11,1,10,2,1.8166666669999998,2,2,3,1,2,3,1,2,0,0,0,0,1,1,1,1,0,1,0,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
710,11,1,11,2,0.85,0,7,4,3,1,3,2,1,1,1,0,1,1,2,0,0,0,1,1,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,11,1,11,2,0.85,0,7,4,3,1,3,2,1,1,1,0,1,1,2,0,0,0,1,1,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,11,1,11,2,0.85,0,7,4,3,1,3,2,1,1,1,0,1,1,2,0,0,0,1,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,11,1,11,2,0.85,0,7,4,3,1,3,2,1,1,1,0,1,1,2,0,0,0,1,1,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
714,11,1,11,2,0.85,0,7,4,3,1,3,2,1,1,1,0,1,1,2,0,0,0,1,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,11,1,12,2,2.016666667,7,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
716,11,1,12,2,2.016666667,7,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,11,1,12,2,2.016666667,7,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
718,11,1,12,2,2.016666667,7,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Malik Howze,5,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0
719,11,1,12,2,2.016666667,7,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,11,2,1,2,1.65,6,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,11,2,1,2,1.65,6,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,Max Hisatake,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
722,11,2,1,2,1.65,6,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,Anthony Mosley,4,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0
723,11,2,1,2,1.65,6,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724,11,2,1,2,1.65,6,2,3,1,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,11,2,2,2,8.616666667,12,15,9,4,5,5,2,3,4,2,2,8,1,9,11,6,5,3,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,11,2,2,2,8.616666667,12,15,9,4,5,5,2,3,4,2,2,8,1,9,11,6,5,3,0,Jake Digiorgio,2,0,4,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0
727,11,2,2,2,8.616666667,12,15,9,4,5,5,2,3,4,2,2,8,1,9,11,6,5,3,0,Anthony Mosley,2,0,1,1,6,1,5,5,1,4,1,0,1,1,0,0,0,0
728,11,2,2,2,8.616666667,12,15,9,4,5,5,2,3,4,2,2,8,1,9,11,6,5,3,0,Malik Howze,8,0,0,0,5,3,2,3,1,2,2,2,0,0,0,1,0,1
729,11,2,2,2,8.616666667,12,15,9,4,5,5,2,3,4,2,2,8,1,9,11,6,5,3,0,Parker Joncus,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
730,11,2,3,2,2.083333333,3,3,3,1,2,2,0,2,1,1,0,2,1,3,0,0,0,1,0,Capriest Gardner,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,1
731,11,2,3,2,2.083333333,3,3,3,1,2,2,0,2,1,1,0,2,1,3,0,0,0,1,0,Jake Digiorgio,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
732,11,2,3,2,2.083333333,3,3,3,1,2,2,0,2,1,1,0,2,1,3,0,0,0,1,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,11,2,3,2,2.083333333,3,3,3,1,2,2,0,2,1,1,0,2,1,3,0,0,0,1,0,Malik Howze,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
734,11,2,3,2,2.083333333,3,3,3,1,2,2,0,2,1,1,0,2,1,3,0,0,0,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735,11,2,4,2,3.9,7,8,6,3,3,5,3,2,1,0,1,2,1,3,2,0,2,2,1,Jake Bruns,3,0,1,1,2,1,1,0,0,0,2,1,1,1,0,0,0,0
736,11,2,4,2,3.9,7,8,6,3,3,5,3,2,1,0,1,2,1,3,2,0,2,2,1,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,11,2,4,2,3.9,7,8,6,3,3,5,3,2,1,0,1,2,1,3,2,0,2,2,1,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
738,11,2,4,2,3.9,7,8,6,3,3,5,3,2,1,0,1,2,1,3,2,0,2,2,1,Anthony Mosley,2,1,1,2,3,1,2,3,1,2,0,0,0,1,0,0,0,0
739,11,2,4,2,3.9,7,8,6,3,3,5,3,2,1,0,1,2,1,3,2,0,2,2,1,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
740,11,2,5,2,0.333333333,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,11,2,5,2,0.333333333,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,11,2,5,2,0.333333333,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,11,2,5,2,0.333333333,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,11,2,5,2,0.333333333,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,11,2,6,2,1.9166666669999999,2,5,2,1,1,0,0,0,2,1,1,1,1,2,2,0,2,1,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,11,2,6,2,1.9166666669999999,2,5,2,1,1,0,0,0,2,1,1,1,1,2,2,0,2,1,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,11,2,6,2,1.9166666669999999,2,5,2,1,1,0,0,0,2,1,1,1,1,2,2,0,2,1,0,Capriest Gardner,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
748,11,2,6,2,1.9166666669999999,2,5,2,1,1,0,0,0,2,1,1,1,1,2,2,0,2,1,0,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
749,11,2,6,2,1.9166666669999999,2,5,2,1,1,0,0,0,2,1,1,1,1,2,2,0,2,1,0,Parker Joncus,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
750,11,2,7,2,1.25,0,4,2,1,1,1,1,0,1,0,1,1,1,2,2,0,2,1,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,11,2,7,2,1.25,0,4,2,1,1,1,1,0,1,0,1,1,1,2,2,0,2,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,11,2,7,2,1.25,0,4,2,1,1,1,1,0,1,0,1,1,1,2,2,0,2,1,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,11,2,7,2,1.25,0,4,2,1,1,1,1,0,1,0,1,1,1,2,2,0,2,1,0,Malik Howze,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
754,11,2,7,2,1.25,0,4,2,1,1,1,1,0,1,0,1,1,1,2,2,0,2,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,11,2,8,2,0.233333333,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,11,2,8,2,0.233333333,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,11,2,8,2,0.233333333,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,Anthony Mosley,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
758,11,2,8,2,0.233333333,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
759,11,2,8,2,0.233333333,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,12,1,1,1,6.216666667,11,10,9,4,5,4,2,2,5,2,3,0,1,1,0,0,0,4,0,Jake Digiorgio,6,3,0,3,4,3,1,4,3,1,0,0,0,0,0,0,0,0
761,12,1,1,1,6.216666667,11,10,9,4,5,4,2,2,5,2,3,0,1,1,0,0,0,4,0,Max Hisatake,0,0,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0
762,12,1,1,1,6.216666667,11,10,9,4,5,4,2,2,5,2,3,0,1,1,0,0,0,4,0,Jake Bruns,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0
763,12,1,1,1,6.216666667,11,10,9,4,5,4,2,2,5,2,3,0,1,1,0,0,0,4,0,Malik Howze,3,2,1,3,2,1,1,1,1,0,1,0,1,0,0,2,1,1
764,12,1,1,1,6.216666667,11,10,9,4,5,4,2,2,5,2,3,0,1,1,0,0,0,4,0,Parker Joncus,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
765,12,1,2,1,1.5833333330000001,1,3,3,1,2,2,0,2,1,1,0,0,1,1,2,2,0,0,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,12,1,2,1,1.5833333330000001,1,3,3,1,2,2,0,2,1,1,0,0,1,1,2,2,0,0,0,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,12,1,2,1,1.5833333330000001,1,3,3,1,2,2,0,2,1,1,0,0,1,1,2,2,0,0,0,Max Hisatake,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
768,12,1,2,1,1.5833333330000001,1,3,3,1,2,2,0,2,1,1,0,0,1,1,2,2,0,0,0,Malik Howze,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,1
769,12,1,2,1,1.5833333330000001,1,3,3,1,2,2,0,2,1,1,0,0,1,1,2,2,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,12,1,3,1,5.95,6,3,6,1,5,1,1,0,5,0,5,4,0,4,2,1,1,1,0,Capriest Gardner,4,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0
771,12,1,3,1,5.95,6,3,6,1,5,1,1,0,5,0,5,4,0,4,2,1,1,1,0,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,12,1,3,1,5.95,6,3,6,1,5,1,1,0,5,0,5,4,0,4,2,1,1,1,0,Jake Digiorgio,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
773,12,1,3,1,5.95,6,3,6,1,5,1,1,0,5,0,5,4,0,4,2,1,1,1,0,Max Hisatake,0,1,1,2,1,0,1,1,0,1,0,0,0,0,1,1,0,1
774,12,1,3,1,5.95,6,3,6,1,5,1,1,0,5,0,5,4,0,4,2,1,1,1,0,Malik Howze,2,0,1,1,4,1,3,2,1,1,2,0,2,0,0,0,0,0
775,12,1,4,1,3.5333333330000003,8,4,5,2,3,2,2,0,3,0,3,2,1,3,0,0,0,1,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,12,1,4,1,3.5333333330000003,8,4,5,2,3,2,2,0,3,0,3,2,1,3,0,0,0,1,0,Kohl Linder,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
777,12,1,4,1,3.5333333330000003,8,4,5,2,3,2,2,0,3,0,3,2,1,3,0,0,0,1,0,Capriest Gardner,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
778,12,1,4,1,3.5333333330000003,8,4,5,2,3,2,2,0,3,0,3,2,1,3,0,0,0,1,0,Anthony Mosley,2,0,1,1,2,1,1,2,1,1,0,0,0,1,1,0,0,0
779,12,1,4,1,3.5333333330000003,8,4,5,2,3,2,2,0,3,0,3,2,1,3,0,0,0,1,0,Jake Digiorgio,2,0,1,1,2,1,1,2,1,1,0,0,0,1,0,0,0,0
780,12,1,5,1,0.683333333,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,12,1,5,1,0.683333333,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,12,1,5,1,0.683333333,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Parker Joncus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,12,1,5,1,0.683333333,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Kohl Linder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
784,12,1,5,1,0.683333333,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,12,1,6,1,1.6166666669999998,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,12,1,6,1,1.6166666669999998,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Digiorgio,4,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0
787,12,1,6,1,1.6166666669999998,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Bruns,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
788,12,1,6,1,1.6166666669999998,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,12,1,6,1,1.6166666669999998,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,12,1,7,1,0.38333333299999994,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,12,1,7,1,0.38333333299999994,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Anthony Mosley,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
792,12,1,7,1,0.38333333299999994,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,12,1,7,1,0.38333333299999994,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,12,1,7,1,0.38333333299999994,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,12,2,1,1,4.616666667,8,11,6,4,2,2,1,1,4,3,1,2,0,2,2,2,0,3,2,Jake Digiorgio,2,0,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0
796,12,2,1,1,4.616666667,8,11,6,4,2,2,1,1,4,3,1,2,0,2,2,2,0,3,2,Max Hisatake,2,1,1,2,1,0,1,1,0,1,0,0,0,1,0,2,2,0
797,12,2,1,1,4.616666667,8,11,6,4,2,2,1,1,4,3,1,2,0,2,2,2,0,3,2,Jake Bruns,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,12,2,1,1,4.616666667,8,11,6,4,2,2,1,1,4,3,1,2,0,2,2,2,0,3,2,Malik Howze,4,0,0,0,4,2,2,2,2,0,2,0,2,0,0,0,0,0
799,12,2,1,1,4.616666667,8,11,6,4,2,2,1,1,4,3,1,2,0,2,2,2,0,3,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,12,2,2,1,0.75,3,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,12,2,2,1,0.75,3,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Jake Digiorgio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
802,12,2,2,1,0.75,3,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,12,2,2,1,0.75,3,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Malik Howze,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
804,12,2,2,1,0.75,3,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,12,2,3,1,1.183333333,2,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,Anthony Mosley,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,12,2,3,1,1.183333333,2,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,12,2,3,1,1.183333333,2,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,12,2,3,1,1.183333333,2,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,Malik Howze,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
809,12,2,3,1,1.183333333,2,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,12,2,4,1,2.233333333,0,0,2,0,2,2,0,2,0,0,0,3,0,3,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
811,12,2,4,1,2.233333333,0,0,2,0,2,2,0,2,0,0,0,3,0,3,0,0,0,0,0,Anthony Mosley,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0
812,12,2,4,1,2.233333333,0,0,2,0,2,2,0,2,0,0,0,3,0,3,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,12,2,4,1,2.233333333,0,0,2,0,2,2,0,2,0,0,0,3,0,3,0,0,0,0,0,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,12,2,4,1,2.233333333,0,0,2,0,2,2,0,2,0,0,0,3,0,3,0,0,0,0,0,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
815,12,2,5,1,2.0333333330000003,4,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Max Hisatake,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
816,12,2,5,1,2.0333333330000003,4,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Quentin Forberg,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
817,12,2,5,1,2.0333333330000003,4,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Capriest Gardner,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
818,12,2,5,1,2.0333333330000003,4,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Anthony Mosley,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
819,12,2,5,1,2.0333333330000003,4,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Kohl Linder,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,12,2,6,1,5.533333333,10,8,6,2,4,1,0,1,5,2,3,3,0,3,3,1,2,2,1,Jake Digiorgio,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
821,12,2,6,1,5.533333333,10,8,6,2,4,1,0,1,5,2,3,3,0,3,3,1,2,2,1,Malik Howze,4,0,2,2,1,0,1,0,0,0,1,0,1,0,0,4,4,0
822,12,2,6,1,5.533333333,10,8,6,2,4,1,0,1,5,2,3,3,0,3,3,1,2,2,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,12,2,6,1,5.533333333,10,8,6,2,4,1,0,1,5,2,3,3,0,3,3,1,2,2,1,Max Hisatake,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
824,12,2,6,1,5.533333333,10,8,6,2,4,1,0,1,5,2,3,3,0,3,3,1,2,2,1,Anthony Mosley,6,0,1,1,4,2,2,4,2,2,0,0,0,0,1,2,2,0
825,12,2,7,1,0.36666666700000006,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,12,2,7,1,0.36666666700000006,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,12,2,7,1,0.36666666700000006,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,12,2,7,1,0.36666666700000006,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,12,2,7,1,0.36666666700000006,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Malik Howze,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,12,2,8,1,0.2,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,12,2,8,1,0.2,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,12,2,8,1,0.2,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
