team_name,player_name,gp,team_ast,team_fg,team_id,player_id,MP,PTS,3P,AST,TO,FG,FT,FGA,STL,PF,FTA,TRB,ORB,DRB,BLK,pace_factor,factors,VOP,DRB%,uPER,Pace_Adjustment,aPER,aPER_Weights,PER
NorthPark,Jason_Hines,23,13,26,18,239,10.3478,3.65,0.65,0.26,0.83,1.3,0.39,3.17,0.22,1.61,0.78,1.57,0.35,1.22,0.13,79.74,0.59963225,0.979272097,0.732420171,0.064878829,1.038044718,0.067347126,0.000170193,5.628388227
NorthPark,Josh_Washburn,8,13,26,18,242,14,3.75,0.5,0.5,1,1.25,0.75,3.38,1.25,1.25,1,0.75,0,0.75,0,79.74,0.59963225,0.979272097,0.732420171,0.097045837,1.038044718,0.100737918,0.000344426,8.418950381
NorthPark,Matt_Mohr,13,13,26,18,244,19.3846,3.23,0.15,1.46,0.69,1.38,0.31,4,0.54,2.38,0.38,5.46,1.38,4.08,1,79.74,0.59963225,0.979272097,0.732420171,0.136638639,1.038044718,0.141837018,0.000671463,11.85371739
NorthPark,Matt_Szuba,25,13,26,18,245,26.24,7.96,1.88,2.28,1.68,2.64,0.8,6.36,0.4,1.96,0.92,4.72,0.8,3.92,0.52,79.74,0.59963225,0.979272097,0.732420171,0.191078775,1.038044718,0.198348313,0.001271065,16.57652485
NorthPark,Quinn_Williams,10,13,26,18,246,6.5,1.4,0.2,0.5,1,0.5,0.2,2.1,0.2,0.8,0.7,0.5,0.1,0.4,0,79.74,0.59963225,0.979272097,0.732420171,-0.16503414,1.038044718,-0.171312817,-0.000271944,-14.31709259
NorthPark,Scott_Olsen,22,13,26,18,248,9.5909,1.59,0.41,0.23,0.23,0.59,0,2,0.05,0.77,0.09,1.05,0.18,0.86,0.14,79.74,0.59963225,0.979272097,0.732420171,0.01625693,1.038044718,0.016875421,3.95E-05,1.410326248
NorthPark,Toby_Marek,16,13,26,18,249,11.75,2.75,0.31,0.81,0.63,0.94,0.56,2.94,0.44,1.31,0.81,0.81,0.56,0.25,0.06,79.74,0.59963225,0.979272097,0.732420171,0.054439027,1.038044718,0.056510145,0.000162159,4.72271129
NorthPark,Vegard_Tangen,23,13,26,18,250,15.913,3.7,0.57,0.52,0.74,1.43,0.26,3.35,0.26,1.57,0.57,2.35,0.65,1.7,0.04,79.74,0.59963225,0.979272097,0.732420171,0.082538725,1.038044718,0.085678888,0.000332967,7.160424959
UWPlatteville,Alex_Ranney,29,25,35,14,251,15.5517,4.45,0.66,0.93,1.07,1.59,0.62,3.28,0.59,1.28,0.9,2.07,0.45,1.62,0.03,76.77586207,0.59963225,0.979272097,0.732420171,0.147823332,1.078121217,0.159371471,0.000605291,13.3191208
UWPlatteville,Carter_Voelker,29,25,35,14,252,28.8966,10.21,1.45,2.21,1.21,3.41,1.93,7.41,1.1,2.14,2.48,3.69,0.76,2.93,0.14,76.77586207,0.59963225,0.979272097,0.732420171,0.217747777,1.078121217,0.234758498,0.001656699,19.61942613
UWPlatteville,Clay_Gerds,29,25,35,14,253,25.3793,7.9,0.31,1.03,1.1,3.31,0.97,5.83,0.38,2.14,1.38,5.97,1.69,4.28,1.14,76.77586207,0.59963225,0.979272097,0.732420171,0.230291961,1.078121217,0.248282649,0.001538869,20.74967734
UWPlatteville,Cole_Hake,10,25,35,14,254,2.2,0.5,0.1,0.1,0.2,0.1,0.2,0.6,0.1,0.6,0.2,0.4,0.1,0.3,0,76.77586207,0.59963225,0.979272097,0.732420171,-0.108662757,1.078121217,-0.117151624,-6.29E-05,-9.790689811
UWPlatteville,Colin_Connelly,21,25,35,14,255,7.3333,2.29,0.38,0.62,0.43,0.71,0.48,1.81,0.24,0.62,0.62,1.33,0.29,1.05,0.1,76.77586207,0.59963225,0.979272097,0.732420171,0.183333659,1.078121217,0.197655908,0.000353985,16.51865858
UWPlatteville,Colin_Kramper,15,25,35,14,256,4.3333,0.6,0.07,0.13,0.27,0.27,0,0.67,0.27,0.47,0.07,0.6,0.07,0.53,0,76.77586207,0.59963225,0.979272097,0.732420171,0.037751636,1.078121217,0.040700839,4.31E-05,3.40148329
UWPlatteville,Dan_Lowe,21,25,35,14,257,6.381,1.81,0.1,0.24,0.67,0.67,0.38,1.62,0.19,1.19,0.57,1.38,0.33,1.05,0.14,76.77586207,0.59963225,0.979272097,0.732420171,0.023357453,1.078121217,0.025182166,3.92E-05,2.104544233
UWPlatteville,Drew_Gunnink,13,25,35,14,258,3.3077,0.38,0.08,0.15,0.08,0.08,0.15,0.85,0.08,0.38,0.15,0.46,0.08,0.38,0,76.77586207,0.59963225,0.979272097,0.732420171,-0.067706009,1.078121217,-0.072995285,-5.90E-05,-6.100420694
UWPlatteville,Grayson_Knowlton,11,25,35,14,259,2,0.64,0.09,0.09,0.09,0.18,0.18,0.55,0.18,0.27,0.18,0.36,0.09,0.27,0,76.77586207,0.59963225,0.979272097,0.732420171,0.176556053,1.078121217,0.190348826,9.30E-05,15.90798528
UWPlatteville,Harold_Fay,15,25,35,14,260,3.5333,1.67,0.2,0.27,0.4,0.6,0.27,1.4,0.07,0.27,0.33,0.47,0.07,0.4,0,76.77586207,0.59963225,0.979272097,0.732420171,0.163901558,1.078121217,0.176705747,0.000152478,14.7677949
UWPlatteville,Jake_Showalter,28,25,35,14,261,21.4643,6.64,0.93,1.29,1.04,2.21,1.29,4.75,0.64,2.43,1.57,2.39,0.71,1.68,0.18,76.77586207,0.59963225,0.979272097,0.732420171,0.148392609,1.078121217,0.15998522,0.000838633,13.37041353
UWPlatteville,Justin_Jarvensivu,11,25,35,14,262,2.7273,0.27,0,0.27,0.36,0.09,0.09,0.09,0.18,0.36,0.18,0.64,0.36,0.27,0,76.77586207,0.59963225,0.979272097,0.732420171,0.104460829,1.078121217,0.112621437,7.50E-05,9.412089324
UWPlatteville,Justin_Stovall,19,25,35,14,263,8.3158,3.16,0.32,0.42,0.79,0.95,0.95,1.84,0.16,1.95,1.26,1.74,0.26,1.47,0.21,76.77586207,0.59963225,0.979272097,0.732420171,0.087402122,1.078121217,0.094230082,0.000191368,7.875072252
UWPlatteville,Nathan_Cokenour,11,25,35,14,265,2.5455,0.55,0,0.18,0.18,0.27,0,0.36,0,0.18,0.18,0.55,0.27,0.27,0.27,76.77586207,0.59963225,0.979272097,0.732420171,0.238814562,1.078121217,0.257471046,0.000160058,21.51757746
UWPlatteville,Quentin_Shields,29,25,35,14,266,20.5517,10.17,0.86,1.66,1.52,3.1,3.1,6.62,0.97,2.03,4,3.24,0.41,2.83,0.1,76.77586207,0.59963225,0.979272097,0.732420171,0.250923786,1.078121217,0.270526257,0.00135779,22.60863808
UWPlatteville,Robert_Duax,29,25,35,14,267,27,15.79,1.24,2.17,1.79,5.86,2.83,11.31,1.28,2.17,3.62,4.55,0.72,3.83,0.34,76.77586207,0.59963225,0.979272097,0.732420171,0.344245333,1.078121217,0.371138197,0.002447231,31.01706004
OlivetCollege,Aaron_Washington,25,18,37,15,269,8.52,3.84,1.08,0.32,0.56,1.32,0.12,4,0.4,0.4,0.28,0.52,0.16,0.36,0,93.01785714,0.59963225,0.979272097,0.732420171,0.154222861,0.889868767,0.137238107,0.000285555,11.46937352
OlivetCollege,Angus_Bennett,28,18,37,15,270,10.9643,2.32,0,0.32,0.32,1,0.32,2,0.43,2.21,0.5,2.5,1.21,1.29,0.14,93.01785714,0.59963225,0.979272097,0.732420171,0.102800952,0.889868767,0.091479356,0.000244951,7.645186388
OlivetCollege,Blake_Siersma,28,18,37,15,271,13.0357,2.89,0,0.21,0.64,1.07,0.75,1.71,0.36,2.54,1.21,2.93,1.46,1.46,0.39,93.01785714,0.59963225,0.979272097,0.732420171,0.110972968,0.889868767,0.098751378,0.000314379,8.252929615
OlivetCollege,Brent_Davis,7,18,37,15,272,4.1429,0.29,0,0.14,0.14,0.14,0,1,0.29,0.29,0,0.71,0.14,0.57,0,93.01785714,0.59963225,0.979272097,0.732420171,-0.04999871,0.889868767,-0.044492291,-4.50E-05,-3.718345524
OlivetCollege,Chase_Brocker,28,18,37,15,273,15.1071,5.64,0.79,0.54,0.61,1.79,1.29,4.36,0.39,1.04,1.46,1.64,0.43,1.21,0.29,93.01785714,0.59963225,0.979272097,0.732420171,0.201922783,0.889868767,0.179684778,0.00066293,15.01676086
OlivetCollege,Delbert_Redfield,17,18,37,15,274,3.2941,0.71,0.24,0.35,0.59,0.24,0,1.41,0.06,0.18,0,0.41,0,0.41,0,93.01785714,0.59963225,0.979272097,0.732420171,-0.185079062,0.889868767,-0.164696077,-0.000132494,-13.76411305
OlivetCollege,Diangelo_Carlton,24,18,37,15,275,13.625,3.08,0.04,0.75,0.83,1.25,0.54,2.83,0.83,1.92,0.83,1.83,0.71,1.13,0.04,93.01785714,0.59963225,0.979272097,0.732420171,0.088959219,0.889868767,0.07916203,0.000263408,6.615792883
OlivetCollege,Eldridge_Mason,28,18,37,15,276,25.6071,11.29,1.71,0.71,1.11,3.89,1.79,9.46,0.93,1.93,2.46,3.82,1,2.82,0.18,93.01785714,0.59963225,0.979272097,0.732420171,0.229656003,0.889868767,0.204363704,0.001278026,17.07924795
OlivetCollege,Griffin_Lewis,19,18,37,15,277,6.7368,0.79,0.05,0.32,0.21,0.26,0.21,0.74,0.37,1.37,0.37,1.53,0.53,1,0.05,93.01785714,0.59963225,0.979272097,0.732420171,0.032732171,0.889868767,0.029127337,4.79E-05,2.434253228
OlivetCollege,Jalen_Adams,29,18,37,15,278,34.2069,24.93,0.76,1.34,2.59,9.45,5.28,19.14,1.76,2.38,6.76,10.24,3.14,7.1,0.48,93.01785714,0.59963225,0.979272097,0.732420171,0.472341593,0.889868767,0.420322031,0.003511328,35.127491
OlivetCollege,John_Mcadoo,27,18,37,15,279,24.1111,3.74,0.67,1.19,0.52,1.11,0.85,3.81,1.07,2.63,1.11,3.37,1,2.37,0.04,93.01785714,0.59963225,0.979272097,0.732420171,0.079389858,0.889868767,0.070646555,0.000415991,5.904130736
OlivetCollege,Kylen_Brown,5,18,37,15,280,4,0,0,0.6,1.4,0,0,0.4,0.2,0.4,0,0.4,0,0.4,0,93.01785714,0.59963225,0.979272097,0.732420171,-0.338477403,0.889868767,-0.301200469,-0.000294233,-25.17216796
OlivetCollege,Mike_Williams,8,18,37,15,281,7.625,0.75,0,0.25,1.25,0.25,0.25,1.63,0.38,1.5,0.25,2,1.25,0.75,0.13,93.01785714,0.59963225,0.979272097,0.732420171,-0.136591853,0.889868767,-0.121548824,-0.000226343,-10.1581761
OlivetCollege,Quintin_Way,18,18,37,15,282,4.2778,0.61,0.11,0.11,0.28,0.22,0.06,0.67,0.11,0.5,0.11,0.39,0.17,0.22,0,93.01785714,0.59963225,0.979272097,0.732420171,-0.044490038,0.889868767,-0.039590295,-4.14E-05,-3.308672
OlivetCollege,Sirafino_Davis,23,18,37,15,283,13.9565,2.17,0,0.22,0.74,0.78,0.61,1.83,0.39,2.52,0.87,3.09,1.57,1.52,1.13,93.01785714,0.59963225,0.979272097,0.732420171,0.085936312,0.889868767,0.07647204,0.000260648,6.39098288
Rose-Hulman,Charlie_Aimone,27,13,22,17,284,25,11.81,1.67,1.56,1.3,4.15,1.85,9,0.48,1.07,2.41,3.26,0.56,2.7,0.15,80.71153846,0.59963225,0.979272097,0.732420171,0.271017791,1.025549598,0.277942187,0.001696954,23.2284081
Rose-Hulman,Eli_Combs,26,13,22,17,286,13.2692,4.46,0.27,0.31,1,1.85,0.5,3.5,0.12,0.92,1,2.31,0.81,1.5,0.19,80.71153846,0.59963225,0.979272097,0.732420171,0.155487023,1.025549598,0.159459654,0.000516739,13.32649054
Rose-Hulman,Jacob_Back,24,13,22,17,287,7.1667,0.71,0,0.33,0.67,0.29,0.13,1.08,0.33,1.25,0.58,0.96,0.46,0.5,0.25,80.71153846,0.59963225,0.979272097,0.732420171,-0.078025072,1.025549598,-0.080018582,-0.000140051,-6.687377291
Rose-Hulman,John_Czarnecki,27,13,22,17,288,24.6296,10.33,0.22,0.81,1.19,3.96,2.19,6.52,0.22,1.85,3.04,4.89,1.37,3.52,1.07,80.71153846,0.59963225,0.979272097,0.732420171,0.286229898,1.025549598,0.293542957,0.00176565,24.5322082
Rose-Hulman,Joshua_Richey,6,13,22,17,289,2.3333,0.33,0,0.17,0,0.17,0,0.67,0,0.17,0,0.5,0.33,0.17,0,80.71153846,0.59963225,0.979272097,0.732420171,0.064332563,1.025549598,0.065976234,3.76E-05,5.513818951
Rose-Hulman,JT_Whitaker,22,13,22,17,290,4.9091,1.32,0,0.14,0.23,0.5,0.32,0.77,0.09,0.77,0.68,0.68,0.32,0.36,0.18,80.71153846,0.59963225,0.979272097,0.732420171,0.111036747,1.025549598,0.113873692,0.000136521,9.5167438
Rose-Hulman,Kyle_Steckel,25,13,22,17,291,9.64,1.56,0.24,1.12,0.68,0.48,0.36,1.04,0.12,0.6,0.4,0.6,0,0.6,0,80.71153846,0.59963225,0.979272097,0.732420171,0.078344736,1.025549598,0.080346413,0.000189156,6.714775042
Rose-Hulman,Luke_Callahan,11,13,22,17,292,15.7273,8.64,0.09,0.36,1.45,3.36,1.82,5.27,0.64,1.55,2.73,4.36,1.45,2.91,0.73,80.71153846,0.59963225,0.979272097,0.732420171,0.37112899,1.025549598,0.380611186,0.001461878,31.80874433
Rose-Hulman,Michael_Lake,26,13,22,17,293,12.6154,2.92,0.35,0.81,0.77,0.85,0.88,1.77,0.27,1.04,1.04,1.35,0.31,1.04,0.08,80.71153846,0.59963225,0.979272097,0.732420171,0.117041879,1.025549598,0.120032252,0.000369806,10.03143197
Rose-Hulman,Nick_McGrail,27,13,22,17,294,20.1852,6.11,0.96,0.67,0.7,2.22,0.7,4.7,0.41,2.22,0.93,4.11,1.37,2.74,0.04,80.71153846,0.59963225,0.979272097,0.732420171,0.174912175,1.025549598,0.17938111,0.000884271,14.9913825
Rose-Hulman,Ryuji_Aoki,27,13,22,17,295,15.2963,9.74,1.81,0.85,1.41,3.04,1.85,7.3,0.26,1.26,1.93,1.33,0.15,1.19,0.04,80.71153846,0.59963225,0.979272097,0.732420171,0.260625504,1.025549598,0.26728438,0.000998471,22.33770533
Rose-Hulman,Stephen_Schueth,27,13,22,17,296,24.4444,5.67,1.04,2.11,0.93,1.74,1.15,4.78,0.56,1.93,1.44,2.7,0.67,2.04,0.07,80.71153846,0.59963225,0.979272097,0.732420171,0.128160154,1.025549598,0.131434594,0.000784629,10.98435765
Rose-Hulman,Trey_Sykes,20,13,22,17,298,3.9,1.65,0,0.35,0.2,0.55,0.55,1.1,0.05,0.7,0.95,0.7,0.2,0.5,0.1,80.71153846,0.59963225,0.979272097,0.732420171,0.165777077,1.025549598,0.170012615,0.000161928,14.20843105
GustavusAdolphus,Austin_Goetz,24,19,27,19,299,26.7083,2.5,0.17,2.42,1.04,0.92,0.5,2.79,0.88,1.29,0.75,2.42,0.92,1.5,0.08,73.34,0.59963225,0.979272097,0.732420171,0.08249281,1.128629477,0.093103817,0.00060728,7.780947108
GustavusAdolphus,Brandon_Snoberger,19,19,27,19,300,12.9474,4.84,0.16,0.84,0.79,2.05,0.58,3.84,0.47,1.58,1.16,2.05,0.95,1.11,0.11,73.34,0.59963225,0.979272097,0.732420171,0.1922679,1.128629477,0.216999219,0.000686146,18.13523336
GustavusAdolphus,Charlie_Krambeer,19,19,27,19,301,11.0526,2.26,0.63,0.47,0.58,0.79,0.05,1.84,0.58,0.95,0.11,1.63,0.37,1.26,0,73.34,0.59963225,0.979272097,0.732420171,0.127102417,1.128629477,0.143451534,0.000387209,11.98864703
GustavusAdolphus,CJ_Woda,21,19,27,19,302,9.2381,2.48,0.1,0.43,0.48,1,0.38,2.81,0.43,1.1,0.86,1.67,0.52,1.14,0.1,73.34,0.59963225,0.979272097,0.732420171,0.074764029,1.128629477,0.084380887,0.000190372,7.051947369
GustavusAdolphus,Jason_Faul,24,19,27,19,303,26.0833,10.13,0.08,2,1.13,4.5,1.04,7.88,0.96,2.79,1.29,5.08,1.79,3.29,0.17,73.34,0.59963225,0.979272097,0.732420171,0.262399548,1.128629477,0.296151864,0.001886481,24.75024193
GustavusAdolphus,Kelsey_Thomas,23,19,27,19,304,23.087,11.39,0.87,3.04,2.52,4.48,1.57,8.13,1.17,2.57,1.96,5.78,1,4.78,0.43,73.34,0.59963225,0.979272097,0.732420171,0.320691759,1.128629477,0.361942172,0.002040714,30.24852244
GustavusAdolphus,Peter_Lundquist,13,19,27,19,306,6.1538,3,0.31,0.38,0.08,1.08,0.54,2.23,0.08,0.54,0.69,1.69,0.54,1.15,0.08,73.34,0.59963225,0.979272097,0.732420171,0.346726515,1.128629477,0.391325765,0.000588108,32.70419171
GustavusAdolphus,Riley_Sharbono,24,19,27,19,307,30.0417,14.21,1.46,1.04,1.83,4.63,3.5,10.21,0.5,1.38,4.33,4.67,0.67,4,0.29,73.34,0.59963225,0.979272097,0.732420171,0.230221416,1.128629477,0.259834676,0.001906326,21.71511263
GustavusAdolphus,Sam_DuBois,17,19,27,19,308,8.5294,1.24,0.12,0.76,0.47,0.53,0.06,1.12,0.06,0.59,0.24,0.65,0.12,0.53,0,73.34,0.59963225,0.979272097,0.732420171,0.052871933,1.128629477,0.059672822,0.0001243,4.987025082
GustavusAdolphus,Schuyler_Thompson,16,19,27,19,309,9.3125,2.31,0.06,0.56,0.75,1.06,0.13,2.69,0.06,1,0.31,1.56,0.31,1.25,0.06,73.34,0.59963225,0.979272097,0.732420171,0.021407269,1.128629477,0.024160875,5.49E-05,2.0191921
GustavusAdolphus,Spencer_Tollefson,24,19,27,19,310,16.625,4.13,0.5,1.29,1.04,1.42,0.79,3.63,0.58,1.17,1.38,2,0.29,1.71,0.04,73.34,0.59963225,0.979272097,0.732420171,0.105469395,1.128629477,0.119035868,0.000483298,9.948161314
GustavusAdolphus,Vannis_Smith,24,19,27,19,311,21.4583,8.42,0.92,1.33,1.71,3.38,0.75,8.58,0.58,1.96,0.92,2.17,0.67,1.5,0.21,73.34,0.59963225,0.979272097,0.732420171,0.112083501,1.128629477,0.126500743,0.000662924,10.5720219
GustavusAdolphus,Zach_Bloemker,21,19,27,19,312,15.8095,6.05,1.19,1.33,1.76,2.05,0.76,5.33,0.33,1.24,1.19,1,0.24,0.76,0,73.34,0.59963225,0.979272097,0.732420171,0.090037985,1.128629477,0.101619524,0.000392347,8.492628636
IllinoisTech,Anthony_Mosley,15,11.47368421,24.31578947,20,313,35.2,14.93,0.47,4.27,2.93,5.6,3.27,12.67,1.8,2.13,4.6,3.2,0.53,2.67,0.53,80.36842105,0.59963225,0.979272097,0.732420171,0.244456665,1.029927983,0.25177276,0.002164347,21.0413557
IllinoisTech,Brett_Ott,10,11.47368421,24.31578947,20,314,3.9,0.7,0.2,0.5,0.3,0.2,0.1,1.2,0.2,0.5,0.2,0.4,0.3,0.1,0.1,80.36842105,0.59963225,0.979272097,0.732420171,-0.015950475,1.029927983,-0.016427841,-1.56E-05,-1.372920715
IllinoisTech,Brinden_Carlson,5,11.47368421,24.31578947,20,315,2.2,0,0,0.2,0,0,0,1.2,0,0,0,0,0,0,0,80.36842105,0.59963225,0.979272097,0.732420171,-0.387712949,1.029927983,-0.399316416,-0.000214543,-33.37199285
IllinoisTech,Calvin_Schmitz,18,11.47368421,24.31578947,20,316,10.1111,2.11,0.28,0.39,0.56,0.83,0.17,2.61,0.22,0.72,0.28,0.94,0.39,0.56,0.06,80.36842105,0.59963225,0.979272097,0.732420171,0.027778697,1.029927983,0.028610057,7.06E-05,2.391022741
IllinoisTech,Capriest_Gardner,17,11.47368421,24.31578947,20,317,15.4706,3.47,0.06,0.53,0.71,1.47,0.47,4,0.82,1.94,0.76,2.82,0.94,1.88,0.18,80.36842105,0.59963225,0.979272097,0.732420171,0.083491025,1.029927983,0.085989743,0.000324885,7.186404013
IllinoisTech,Jake_Digiorgio,19,11.47368421,24.31578947,20,318,33.8421,13.11,0.05,0.63,2.26,5.32,2.42,11.42,1.42,2,4.05,10.95,4.84,6.11,0.63,80.36842105,0.59963225,0.979272097,0.732420171,0.285250568,1.029927983,0.293787542,0.002428098,24.55264887
IllinoisTech,Jake_Bruns,19,11.47368421,24.31578947,20,319,18.4737,6.58,1.74,1.21,1.32,2.21,0.42,4.95,0.58,1.42,0.47,1.53,0.26,1.26,0,80.36842105,0.59963225,0.979272097,0.732420171,0.181379084,1.029927983,0.186807394,0.000842798,15.61201784
IllinoisTech,Kohl_Linder,19,11.47368421,24.31578947,20,321,9.1053,1,0,0.21,0.47,0.37,0.26,0.89,0.11,2,0.37,1.58,0.74,0.84,0.21,80.36842105,0.59963225,0.979272097,0.732420171,-0.046141941,1.029927983,-0.047522877,-0.000105675,-3.971620098
IllinoisTech,Malik_Howze,16,11.47368421,24.31578947,20,322,33.25,14.69,1.88,3.19,2.69,4.13,4.56,12,0.69,1.81,5.44,4.13,0.5,3.63,0.13,80.36842105,0.59963225,0.979272097,0.732420171,0.200401282,1.029927983,0.206398888,0.001676002,17.24933399
IllinoisTech,Max_Hisatake,19,11.47368421,24.31578947,20,323,26.8947,11.47,0,1.21,2.84,4.37,2.74,8.53,0.95,3.79,5.05,9.95,3.42,6.53,2,80.36842105,0.59963225,0.979272097,0.732420171,0.280167076,1.029927983,0.288551911,0.001895249,24.11509253
IllinoisTech,Parker_Joncus,19,11.47368421,24.31578947,20,324,28.4211,5.95,1.32,1.16,0.74,1.95,0.74,4.89,0.74,0.89,1.11,2.68,0.53,2.16,0.11,80.36842105,0.59963225,0.979272097,0.732420171,0.141962031,1.029927983,0.146210668,0.001014835,12.21923561
IllinoisTech,Quentin_Forberg,12,11.47368421,24.31578947,20,325,5.5,0.83,0.08,0.08,0.17,0.25,0.25,0.83,0.25,0.67,0.33,0.58,0.08,0.5,0,80.36842105,0.59963225,0.979272097,0.732420171,-0.003812042,1.029927983,-0.003926129,-5.27E-06,-0.328117607
