,team_name,number_of_games,team_poss,opp_poss,off_adjustment_factor,def_adjustment_factor,Format,Type,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage,Adjusted_Overall_Average_PPP,Adjusted_Type_PPP
437,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Post-Up,0.14,0.5,0.0,1.098778483502,0.562322663
438,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Hand Off,0.09300000000000001,0.0,0.0,1.098778483502,0.0
439,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,90,Eric_Spencer,4.0,6.083333333,0.875,Hand Off,0.094,0.0,0.0,0.9840646602500001,0.0
440,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,90,Eric_Spencer,4.0,6.083333333,0.875,Post-Up,0.094,0.667,0.5,0.9840646602500001,0.7501384324420001
441,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,Off Screen,0.075,1.0,0.5,1.2730985090320002,1.124645326
442,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,Spot Up,0.604,0.9059999999999999,0.29600000000000004,1.2730985090320002,1.018928665356
443,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,Post-Up,0.038,1.0,0.5,1.2730985090320002,1.124645326
444,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,87,Carl_Moore,12.46666667,25.66666667,1.012,Post-Up,0.183,0.867,0.545,1.138141069912,0.975067497642
445,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,87,Carl_Moore,12.46666667,25.66666667,1.012,Isolation,0.085,0.28600000000000003,0.0,1.138141069912,0.32164856323600005
446,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,87,Carl_Moore,12.46666667,25.66666667,1.012,P&R Roll Man,0.012,0.0,0.0,1.138141069912,0.0
447,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,87,Carl_Moore,12.46666667,25.66666667,1.012,Hand Off,0.073,0.833,0.33299999999999996,1.138141069912,0.9368295565579999
448,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,87,Carl_Moore,12.46666667,25.66666667,1.012,Off Screen,0.073,0.833,0.4,1.138141069912,0.9368295565579999
449,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,86,Brian_Ashberry,5.0,12.15384615,1.055,Isolation,0.091,1.0,0.667,1.18650081893,1.124645326
450,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,86,Brian_Ashberry,5.0,12.15384615,1.055,Off Screen,0.091,0.6,0.2,1.18650081893,0.6747871956
451,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,86,Brian_Ashberry,5.0,12.15384615,1.055,P&R Ball Handler,0.127,0.5710000000000001,0.16699999999999998,1.18650081893,0.6421724811460001
452,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,86,Brian_Ashberry,5.0,12.15384615,1.055,Post-Up,0.145,0.25,0.14300000000000002,1.18650081893,0.2811613315
453,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,Hand Off,0.043,0.0,0.0,0.9536992364479999,0.0
454,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,Off Screen,0.022000000000000002,0.0,0.0,0.9536992364479999,0.0
455,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,P&R Ball Handler,0.087,0.5,0.5,0.9536992364479999,0.562322663
456,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,83,Ahmad_Eshftari,1.2,2.4,0.857,Post-Up,0.429,0.0,0.0,0.963821044382,0.0
457,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,82,Adonis_Bell,3.0,12.0,1.125,Spot Up,0.25,0.0,0.0,1.26522599175,0.0
458,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Strength,82,Adonis_Bell,3.0,12.0,1.125,Off Screen,0.125,0.0,0.0,1.26522599175,0.0
459,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,100,Stanley_Thomas,3.0,14.0,0.28600000000000003,Post-Up,0.28600000000000003,1.0,1.0,0.32164856323600005,1.124645326
460,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,99,Sherman_Carter,15.92857143,22.71428571,1.02,Hand Off,0.03,2.0,0.667,1.14713823252,2.249290652
461,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,99,Sherman_Carter,15.92857143,22.71428571,1.02,Post-Up,0.071,1.143,0.5,1.14713823252,1.285469607618
462,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,99,Sherman_Carter,15.92857143,22.71428571,1.02,Spot Up,0.586,1.052,0.392,1.14713823252,1.183126882952
463,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,99,Sherman_Carter,15.92857143,22.71428571,1.02,P&R Roll Man,0.02,1.5,0.5,1.14713823252,1.686967989
464,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,98,Sherman_Brown,2.454545455,6.090909091,1.25,P&R Roll Man,0.063,2.0,1.0,1.4058066575,2.249290652
465,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,98,Sherman_Brown,2.454545455,6.090909091,1.25,Post-Up,0.188,1.3330000000000002,1.0,1.4058066575,1.4991522195580003
466,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,98,Sherman_Brown,2.454545455,6.090909091,1.25,Spot Up,0.625,1.4,0.667,1.4058066575,1.5745034564
467,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,97,Scherone_Clarke,0.444444444,1.7777777780000001,1.2,Spot Up,0.5329999999999999,1.375,0.5,1.3495743912,1.54638732325
468,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,97,Scherone_Clarke,0.444444444,1.7777777780000001,1.2,Post-Up,0.33299999999999996,1.4,0.5,1.3495743912,1.5745034564
469,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,96,Roland_Watkins,1.25,4.916666667,1.455,P&R Ball Handler,0.091,2.0,1.0,1.6363589493300001,2.249290652
470,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,96,Roland_Watkins,1.25,4.916666667,1.455,Off Screen,0.091,3.0,1.0,1.6363589493300001,3.373935978
471,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,95,Patrick_Rucker,12.0625,21.375,0.966,Spot Up,0.489,1.3019999999999998,0.46299999999999997,1.0864073849159999,1.4642882144519997
472,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,94,Markus_Johnson,9.466666667,20.0,1.125,Spot Up,0.583,1.286,0.474,1.26522599175,1.446293889236
473,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,94,Markus_Johnson,9.466666667,20.0,1.125,Hand Off,0.013999999999999999,2.0,,1.26522599175,2.249290652
474,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,93,Manny_Coleman,1.75,9.0,1.1540000000000001,P&R Roll Man,0.077,2.0,1.0,1.297840706204,2.249290652
475,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,93,Manny_Coleman,1.75,9.0,1.1540000000000001,Hand Off,0.077,3.0,1.0,1.297840706204,3.373935978
476,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,93,Manny_Coleman,1.75,9.0,1.1540000000000001,Off Screen,0.077,3.0,1.0,1.297840706204,3.373935978
477,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,92,Kinsley_Shaw,6.75,8.25,0.833,Isolation,0.083,1.0,,0.9368295565579999,1.124645326
478,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,92,Kinsley_Shaw,6.75,8.25,0.833,Spot Up,0.583,1.286,0.5,0.9368295565579999,1.446293889236
479,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Isolation,0.11599999999999999,1.4,0.5,1.098778483502,1.5745034564
480,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,Spot Up,0.535,1.1740000000000002,0.455,1.098778483502,1.3203336127240002
481,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,91,Jeremy_Hargrove,3.461538462,9.846153846,0.977,P&R Ball Handler,0.07,1.6669999999999998,0.667,1.098778483502,1.8747837584419997
482,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,90,Eric_Spencer,4.0,6.083333333,0.875,P&R Roll Man,0.094,1.0,0.5,0.9840646602500001,1.124645326
483,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,90,Eric_Spencer,4.0,6.083333333,0.875,Spot Up,0.594,1.0,0.467,0.9840646602500001,1.124645326
484,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,90,Eric_Spencer,4.0,6.083333333,0.875,Isolation,0.125,1.0,0.5,0.9840646602500001,1.124645326
485,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,Hand Off,0.075,2.25,1.0,1.2730985090320002,2.5304519835
486,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,P&R Ball Handler,0.038,2.0,1.0,1.2730985090320002,2.249290652
487,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,88,Cortland_Gillespie,7.066666667000001,11.0,1.1320000000000001,Isolation,0.17,1.3330000000000002,0.5710000000000001,1.2730985090320002,1.4991522195580003
488,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,87,Carl_Moore,12.46666667,25.66666667,1.012,P&R Ball Handler,0.037000000000000005,2.0,1.0,1.138141069912,2.249290652
489,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,87,Carl_Moore,12.46666667,25.66666667,1.012,Spot Up,0.537,1.182,0.442,1.138141069912,1.3293307753319998
490,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,86,Brian_Ashberry,5.0,12.15384615,1.055,Spot Up,0.527,1.4140000000000001,0.5770000000000001,1.18650081893,1.5902484909640002
491,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,86,Brian_Ashberry,5.0,12.15384615,1.055,Hand Off,0.018000000000000002,3.0,1.0,1.18650081893,3.373935978
492,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,Isolation,0.087,1.0,1.0,0.9536992364479999,1.124645326
493,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,Post-Up,0.152,1.0,0.5,0.9536992364479999,1.124645326
494,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,84,Amare_Thurman,3.416666667,8.333333332999999,0.848,Spot Up,0.609,0.929,0.375,0.9536992364479999,1.044795507854
495,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,83,Ahmad_Eshftari,1.2,2.4,0.857,Isolation,0.14300000000000002,2.0,1.0,0.963821044382,2.249290652
496,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,83,Ahmad_Eshftari,1.2,2.4,0.857,Spot Up,0.429,1.3330000000000002,0.5,0.963821044382,1.4991522195580003
497,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,82,Adonis_Bell,3.0,12.0,1.125,P&R Ball Handler,0.375,1.6669999999999998,1.0,1.26522599175,1.8747837584419997
498,EastWest,17,92.70588235,93.52941176,1.125291282,1.124645326,Defensive,Weakness,82,Adonis_Bell,3.0,12.0,1.125,Post-Up,0.25,2.0,1.0,1.26522599175,2.249290652
499,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,Hand Off,0.059000000000000004,0.5,0.0,1.380189264766,0.6172581685
500,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,Off Screen,0.07400000000000001,0.6,0.2,1.380189264766,0.7407098022
501,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,Isolation,0.147,0.9,0.5,1.380189264766,1.1110647033
502,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,P&R Ball Handler,0.147,1.1,0.5,1.380189264766,1.3579679707
503,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,Post-Up,0.08800000000000001,1.0,0.75,1.380189264766,1.234516337
504,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,117,Thomas_Ritter,7.1875,16.875,0.846,Hand Off,0.096,0.6,0.25,1.044400821102,0.7407098022
505,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,117,Thomas_Ritter,7.1875,16.875,0.846,P&R Ball Handler,0.212,0.727,0.4,1.044400821102,0.897493376999
506,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,117,Thomas_Ritter,7.1875,16.875,0.846,Off Screen,0.115,0.5,0.2,1.044400821102,0.6172581685
507,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,116,Noah_Coddington,7.0,17.42857143,0.968,Hand Off,0.063,0.75,0.25,1.195011814216,0.9258872527500001
508,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,116,Noah_Coddington,7.0,17.42857143,0.968,Isolation,0.048,0.667,0.5,1.195011814216,0.8234223967790001
509,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,116,Noah_Coddington,7.0,17.42857143,0.968,Spot Up,0.619,0.795,0.28600000000000003,1.195011814216,0.9814404879150002
510,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,115,Maguire_Scheer,2.125,7.875,0.8420000000000001,Hand Off,0.158,0.0,0.0,1.0394627557540002,0.0
511,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,115,Maguire_Scheer,2.125,7.875,0.8420000000000001,Off Screen,0.21100000000000002,0.5,0.25,1.0394627557540002,0.6172581685
512,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,114,Luke_Deline,16.33333333,27.75,1.0,Spot Up,0.607,0.882,0.34700000000000003,1.234516337,1.088843409234
513,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,114,Luke_Deline,16.33333333,27.75,1.0,Isolation,0.024,0.0,0.0,1.234516337,0.0
514,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,114,Luke_Deline,16.33333333,27.75,1.0,P&R Roll Man,0.036000000000000004,0.667,0.33299999999999996,1.234516337,0.8234223967790001
515,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,112,Logan_KelleyWolff,1.25,6.625,1.0,Post-Up,0.111,0.0,,1.234516337,0.0
516,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,112,Logan_KelleyWolff,1.25,6.625,1.0,Spot Up,0.778,0.857,0.33299999999999996,1.234516337,1.057980500809
517,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,111,Kris_Mccann,18.0,31.0,1.033,Post-Up,0.040999999999999995,0.2,0.0,1.275255376121,0.24690326740000001
518,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,111,Kris_Mccann,18.0,31.0,1.033,Isolation,0.098,0.75,0.375,1.275255376121,0.9258872527500001
519,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,111,Kris_Mccann,18.0,31.0,1.033,P&R Ball Handler,0.382,0.7020000000000001,0.371,1.275255376121,0.8666304685740002
520,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,110,Kalin_Mitchell,0.333333333,5.666666667,1.111,Isolation,0.222,1.0,1.0,1.371547650407,1.234516337
521,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,110,Kalin_Mitchell,0.333333333,5.666666667,1.111,Spot Up,0.33299999999999996,1.0,0.33299999999999996,1.371547650407,1.234516337
522,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,110,Kalin_Mitchell,0.333333333,5.666666667,1.111,P&R Ball Handler,0.33299999999999996,1.0,0.33299999999999996,1.371547650407,1.234516337
523,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,109,Jared_Woodcock,9.9375,23.25,1.0659999999999998,Post-Up,0.11,0.8,0.444,1.3159944152419998,0.9876130696000001
524,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,109,Jared_Woodcock,9.9375,23.25,1.0659999999999998,Hand Off,0.033,0.667,0.33299999999999996,1.3159944152419998,0.8234223967790001
525,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,109,Jared_Woodcock,9.9375,23.25,1.0659999999999998,P&R Ball Handler,0.077,1.0,0.5,1.3159944152419998,1.234516337
526,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,108,James_Wiggins,6.8125,23.9375,0.743,Isolation,0.08800000000000001,0.2,0.0,0.917245638391,0.24690326740000001
527,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,108,James_Wiggins,6.8125,23.9375,0.743,Post-Up,0.115,0.308,0.0,0.917245638391,0.38023103179600004
528,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,108,James_Wiggins,6.8125,23.9375,0.743,P&R Ball Handler,0.23,0.5379999999999999,0.2,0.917245638391,0.6641697893059999
529,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,107,Jahmad_Wilburn,2.727272727,10.36363636,0.88,Spot Up,0.36,0.222,0.125,1.08637437656,0.274062626814
530,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,107,Jahmad_Wilburn,2.727272727,10.36363636,0.88,Off Screen,0.08,0.0,0.0,1.08637437656,0.0
531,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,105,Jack_Lake,4.8,14.6,1.053,Post-Up,0.526,0.6,0.25,1.299945702861,0.7407098022
532,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,105,Jack_Lake,4.8,14.6,1.053,Hand Off,0.053,1.0,,1.299945702861,1.234516337
533,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,105,Jack_Lake,4.8,14.6,1.053,Isolation,0.105,1.0,0.5,1.299945702861,1.234516337
534,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,105,Jack_Lake,4.8,14.6,1.053,Off Screen,0.053,0.0,0.0,1.299945702861,0.0
535,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,104,Garrett_Goodnight,0.14285714300000002,9.142857142999999,0.778,Spot Up,0.611,0.727,0.33299999999999996,0.9604537101860001,0.897493376999
536,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,104,Garrett_Goodnight,0.14285714300000002,9.142857142999999,0.778,P&R Ball Handler,0.111,0.5,0.0,0.9604537101860001,0.6172581685
537,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,104,Garrett_Goodnight,0.14285714300000002,9.142857142999999,0.778,Hand Off,0.055999999999999994,0.0,0.0,0.9604537101860001,0.0
538,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,104,Garrett_Goodnight,0.14285714300000002,9.142857142999999,0.778,P&R Roll Man,0.055999999999999994,0.0,0.0,0.9604537101860001,0.0
539,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,103,Erich_Schark,7.8125,21.0,0.868,Spot Up,0.342,0.846,0.348,1.071560180516,1.044400821102
540,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,103,Erich_Schark,7.8125,21.0,0.868,Post-Up,0.355,0.852,0.5,1.071560180516,1.051807919124
541,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,103,Erich_Schark,7.8125,21.0,0.868,P&R Ball Handler,0.105,0.5,0.16699999999999998,1.071560180516,0.6172581685
542,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,103,Erich_Schark,7.8125,21.0,0.868,P&R Roll Man,0.053,0.25,0.0,1.071560180516,0.30862908425
543,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,103,Erich_Schark,7.8125,21.0,0.868,Hand Off,0.013000000000000001,0.0,0.0,1.071560180516,0.0
544,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,101,Anthony_Loper,2.166666667,10.83333333,0.7140000000000001,P&R Ball Handler,0.28600000000000003,0.0,0.0,0.8814446646180002,0.0
545,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Strength,101,Anthony_Loper,2.166666667,10.83333333,0.7140000000000001,P&R Roll Man,0.14300000000000002,0.0,0.0,0.8814446646180002,0.0
546,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,P&R Roll Man,0.059000000000000004,1.25,0.5,1.380189264766,1.5431454212500002
547,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,118,Tristan_Baker,9.1875,18.0625,1.1179999999999999,Spot Up,0.426,1.379,0.519,1.380189264766,1.702398028723
548,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,117,Thomas_Ritter,7.1875,16.875,0.846,Spot Up,0.462,0.917,0.33299999999999996,1.044400821102,1.132051481029
549,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,117,Thomas_Ritter,7.1875,16.875,0.846,Post-Up,0.038,1.0,0.5,1.044400821102,1.234516337
550,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,117,Thomas_Ritter,7.1875,16.875,0.846,Isolation,0.077,1.5,1.0,1.044400821102,1.8517745055000001
551,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,116,Noah_Coddington,7.0,17.42857143,0.968,Off Screen,0.032,3.0,1.0,1.195011814216,3.7035490110000002
552,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,116,Noah_Coddington,7.0,17.42857143,0.968,Post-Up,0.111,1.143,0.667,1.195011814216,1.4110521731910002
553,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,116,Noah_Coddington,7.0,17.42857143,0.968,P&R Ball Handler,0.063,1.25,0.667,1.195011814216,1.5431454212500002
554,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,116,Noah_Coddington,7.0,17.42857143,0.968,P&R Roll Man,0.063,1.5,0.75,1.195011814216,1.8517745055000001
555,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,115,Maguire_Scheer,2.125,7.875,0.8420000000000001,Spot Up,0.42100000000000004,1.0,0.429,1.0394627557540002,1.234516337
556,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,115,Maguire_Scheer,2.125,7.875,0.8420000000000001,P&R Ball Handler,0.21100000000000002,1.5,0.667,1.0394627557540002,1.8517745055000001
557,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,114,Luke_Deline,16.33333333,27.75,1.0,Hand Off,0.071,1.5,0.5,1.234516337,1.8517745055000001
558,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,114,Luke_Deline,16.33333333,27.75,1.0,Off Screen,0.071,2.0,0.8,1.234516337,2.469032674
559,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,112,Logan_KelleyWolff,1.25,6.625,1.0,P&R Roll Man,0.111,3.0,1.0,1.234516337,3.7035490110000002
560,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,111,Kris_Mccann,18.0,31.0,1.033,P&R Roll Man,0.008,3.0,1.0,1.275255376121,3.7035490110000002
561,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,111,Kris_Mccann,18.0,31.0,1.033,Off Screen,0.065,1.875,0.75,1.275255376121,2.3147181318750003
562,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,111,Kris_Mccann,18.0,31.0,1.033,Hand Off,0.024,1.6669999999999998,0.667,1.275255376121,2.057938733779
563,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,111,Kris_Mccann,18.0,31.0,1.033,Spot Up,0.382,1.298,0.5,1.275255376121,1.602402205426
564,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,110,Kalin_Mitchell,0.333333333,5.666666667,1.111,Off Screen,0.111,2.0,1.0,1.371547650407,2.469032674
565,Fontbonne,15,99.93333333,102.66666670000001,1.213020209,1.234516337,Defensive,Weakness,109,Jared_Woodcock,9.9375,23.25,1.0659999999999998,Spot Up,0.516,1.085,0.405,1.3159944152419998,1.339450225645
