,team_name,number_of_games,team_poss,opp_poss,off_adjustment_factor,def_adjustment_factor,Unnamed: 6,Unnamed: 7,Type,Format,element_name,percentage_of_time,ppp,overall_average_ppp,field_goal_percentage
174,UWPlatteville,29.0,76.31034483,77.24137931,0.9262774229999999,0.92878972,,,Weakness,Offensive,P&R Roll Man,0.017,0.737,1.0,0.382
175,UWPlatteville,29.0,76.31034483,77.24137931,0.9262774229999999,0.92878972,,,Weakness,Offensive,Off Screen,0.057999999999999996,0.8440000000000001,1.0,0.38
176,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Strength,Offensive,Post-Up,0.034,0.9440000000000001,0.879,0.521
177,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Strength,Offensive,Cut,0.073,1.016,0.879,0.53
178,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Strength,Offensive,Offensive Rebounds (put backs),0.073,1.036,0.879,0.521
179,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Strength,Offensive,Transition,0.251,1.044,0.879,0.537
180,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,Spot Up,0.192,0.8590000000000001,0.879,0.33899999999999997
181,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,Miscellaneous,0.068,0.642,0.879,0.588
182,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,P&R Roll Man,0.021,0.732,0.879,0.42100000000000004
183,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,Off Screen,0.036000000000000004,0.691,0.879,0.287
184,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,Hand Off,0.049,0.713,0.879,0.299
185,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,P&R Ball Handler,0.099,0.69,0.879,0.373
186,OlivetCollege,28.0,93.82142857,92.21428571,1.13883211,1.10883158,,,Weakness,Offensive,Isolation,0.10300000000000001,0.8009999999999999,0.879,0.397
187,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,Cut,0.09,1.1440000000000001,0.9640000000000001,0.637
188,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,Spot Up,0.222,1.065,0.9640000000000001,0.418
189,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,P&R Roll Man,0.045,1.245,0.9640000000000001,0.568
190,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,Offensive Rebounds (put backs),0.055999999999999994,1.085,0.9640000000000001,0.5710000000000001
191,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,Transition,0.078,1.092,0.9640000000000001,0.562
192,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Strength,Offensive,Off Screen,0.094,1.01,0.9640000000000001,0.39799999999999996
193,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Weakness,Offensive,P&R Ball Handler,0.14,0.917,0.9640000000000001,0.489
194,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Weakness,Offensive,Post-Up,0.114,0.861,0.9640000000000001,0.465
195,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Weakness,Offensive,Isolation,0.044000000000000004,0.9229999999999999,0.9640000000000001,0.478
196,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Weakness,Offensive,Hand Off,0.012,0.76,0.9640000000000001,0.389
197,Rose-Hulman,26.0,79.88461538,81.53846154,0.96966297,0.980460028,,,Weakness,Offensive,Miscellaneous,0.10400000000000001,0.486,0.9640000000000001,0.4
198,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Strength,Offensive,Offensive Rebounds (put backs),0.046,0.8809999999999999,0.8759999999999999,0.483
199,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Strength,Offensive,P&R Roll Man,0.004,1.429,0.8759999999999999,0.6
200,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Strength,Offensive,Spot Up,0.261,0.8959999999999999,0.8759999999999999,0.386
201,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Strength,Offensive,Cut,0.122,1.09,0.8759999999999999,0.589
202,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Strength,Offensive,Transition,0.15,1.0070000000000001,0.8759999999999999,0.537
203,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,Hand Off,0.013999999999999999,0.8079999999999999,0.8759999999999999,0.316
204,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,Isolation,0.079,0.738,0.8759999999999999,0.37200000000000005
205,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,Off Screen,0.099,0.8340000000000001,0.8759999999999999,0.39299999999999996
206,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,Post-Up,0.113,0.861,0.8759999999999999,0.51
207,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,Miscellaneous,0.083,0.48,0.8759999999999999,0.313
208,GustavusAdolphus,25.0,73.36,73.32,0.8904652690000001,0.8816370570000001,,,Weakness,Offensive,P&R Ball Handler,0.028999999999999998,0.778,0.8759999999999999,0.35700000000000004
209,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Strength,Offensive,Offensive Rebounds (put backs),0.099,0.9420000000000001,0.8220000000000001,0.5
210,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Strength,Offensive,Cut,0.078,1.131,0.8220000000000001,0.624
211,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Strength,Offensive,P&R Ball Handler,0.163,0.855,0.8220000000000001,0.418
212,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Strength,Offensive,Transition,0.142,0.946,0.8220000000000001,0.48700000000000004
213,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Spot Up,0.172,0.8170000000000001,0.8220000000000001,0.313
214,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Post-Up,0.105,0.7559999999999999,0.8220000000000001,0.46
215,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Miscellaneous,0.087,0.456,0.8220000000000001,0.316
216,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Isolation,0.057999999999999996,0.733,0.8220000000000001,0.38299999999999995
217,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Off Screen,0.053,0.7929999999999999,0.8220000000000001,0.27699999999999997
218,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,P&R Roll Man,0.035,0.564,0.8220000000000001,0.268
219,IllinoisTech,19.0,82.10526316,78.63157895,0.996617847,0.94550619,,,Weakness,Offensive,Hand Off,0.008,0.41700000000000004,0.8220000000000001,0.16699999999999998
